frame	type	x	y
11083	orientation_diff	809.9163360595703	579.9926490783691
11084	orientation_diff	809.9055194854736	579.9839286804199
11085	orientation_diff	809.8493595123291	579.8646354675293
11086	orientation_diff	809.9344635009766	580.0040702819824
11087	orientation_diff	809.8729820251465	579.8904266357422
11088	orientation_diff	809.9659671783447	580.0265808105469
11089	orientation_diff	809.8989200592041	579.9504623413086
11090	orientation_diff	809.8942832946777	579.9052200317383
11091	orientation_diff	809.8902473449707	579.9965515136719
11092	orientation_diff	809.9364700317383	579.9534072875977
11093	orientation_diff	810.1827812194824	579.9685325622559
11094	orientation_diff	811.0693130493164	580.1007423400879
11095	orientation_diff	812.3757801055908	580.603832244873
11096	orientation_diff	814.4263515472412	581.2652206420898
11097	orientation_diff	816.8109226226807	581.4345016479492
11098	orientation_diff	818.820333480835	581.4970932006836
11099	orientation_diff	820.298957824707	580.8265762329102
11100	orientation_diff	823.1885948181152	580.4837760925293
11101	orientation_diff	825.6540451049805	580.6633949279785
11102	orientation_diff	827.8738403320312	581.3383827209473
11103	orientation_diff	830.2098999023438	581.9161510467529
11104	orientation_diff	831.6507797241211	583.0910263061523
11105	orientation_diff	833.8046989440918	583.7709312438965
11106	orientation_diff	835.7732849121094	584.0270328521729
11107	orientation_diff	837.2451362609863	584.3115844726562
11108	orientation_diff	838.7374649047852	584.8401222229004
11109	orientation_diff	840.7331123352051	585.2689437866211
11110	orientation_diff	842.205587387085	585.5743408203125
11111	orientation_diff	843.4328765869141	585.5657558441162
11112	orientation_diff	844.1318702697754	586.0128307342529
11113	orientation_diff	845.3009757995605	586.1863059997559
11114	orientation_diff	846.3348236083984	586.641773223877
11115	orientation_diff	847.3294258117676	586.8580017089844
11116	orientation_diff	848.3823928833008	587.2196731567383
11117	orientation_diff	849.3212242126465	587.4690761566162
11118	orientation_diff	849.9782638549805	587.7728862762451
11119	orientation_diff	851.2457466125488	588.1848621368408
11120	orientation_diff	852.1868095397949	588.765754699707
11121	orientation_diff	852.765172958374	589.2664260864258
11122	orientation_diff	853.8438720703125	589.6042709350586
11123	orientation_diff	854.5388088226318	589.9469299316406
11124	orientation_diff	855.2105693817139	590.1892719268799
11125	orientation_diff	855.9009475708008	590.4143238067627
11126	orientation_diff	856.4146690368652	590.6724796295166
11127	orientation_diff	856.7018585205078	591.1979179382324
11128	orientation_diff	857.2774620056152	591.2957878112793
11129	orientation_diff	857.6285209655762	591.5237312316895
11130	orientation_diff	858.1366653442383	591.7614479064941
11131	orientation_diff	858.6681022644043	591.903003692627
11132	orientation_diff	859.0229682922363	592.2175483703613
11133	orientation_diff	859.4570922851562	592.5396766662598
11134	orientation_diff	859.8498058319092	592.7927207946777
11135	orientation_diff	860.5730648040771	593.005729675293
11136	orientation_diff	861.0043334960938	593.2891845703125
11137	orientation_diff	861.1623554229736	593.3264999389648
11138	orientation_diff	861.3384189605713	593.349781036377
11139	orientation_diff	861.6167640686035	593.3081970214844
11140	orientation_diff	861.9555377960205	593.287540435791
11141	orientation_diff	862.1312007904053	592.9267921447754
11142	orientation_diff	862.5883598327637	592.3327789306641
11143	orientation_diff	862.9962158203125	591.5231628417969
11144	orientation_diff	862.968090057373	590.5645484924316
11145	orientation_diff	863.2726860046387	590.0325317382812
11146	orientation_diff	863.6503715515137	589.4716415405273
11147	orientation_diff	863.9033737182617	589.6996917724609
11148	orientation_diff	864.4648494720459	589.5269660949707
11149	orientation_diff	865.3555107116699	588.9347724914551
11150	orientation_diff	865.8169212341309	588.1404762268066
11151	orientation_diff	866.1622982025146	587.6940803527832
11152	orientation_diff	866.723804473877	587.7535820007324
11153	orientation_diff	866.9367637634277	587.5899391174316
11154	orientation_diff	867.3540878295898	587.418815612793
11155	orientation_diff	867.4475250244141	587.1531410217285
11156	orientation_diff	867.6884307861328	587.0804290771484
11157	orientation_diff	867.9980716705322	587.1061630249023
11158	orientation_diff	868.283073425293	587.1713981628418
11159	orientation_diff	868.4404830932617	587.1676940917969
11160	orientation_diff	868.7072734832764	587.292724609375
11161	orientation_diff	868.9100494384766	587.4233093261719
11162	orientation_diff	869.15309715271	587.3950004577637
11163	orientation_diff	869.2525939941406	587.5419960021973
11164	orientation_diff	869.4179782867432	587.6921081542969
11165	orientation_diff	869.601728439331	587.7116317749023
11166	orientation_diff	869.614501953125	587.7364692687988
11167	orientation_diff	869.6838397979736	587.7880630493164
11168	orientation_diff	869.6562042236328	587.7804679870605
11169	orientation_diff	869.6483421325684	587.7069511413574
11170	orientation_diff	869.7493782043457	587.6909790039062
11171	orientation_diff	869.7752475738525	587.8296051025391
11172	orientation_diff	869.8593463897705	587.7680511474609
11173	orientation_diff	869.8861846923828	587.8334159851074
11174	orientation_diff	869.8778018951416	587.8232612609863
11175	orientation_diff	869.8407173156738	587.670482635498
11176	orientation_diff	869.9019374847412	587.9721641540527
11177	orientation_diff	870.1140441894531	587.8582038879395
11178	orientation_diff	870.506175994873	587.7866744995117
11179	orientation_diff	870.9559593200684	587.6334037780762
11180	orientation_diff	871.4050025939941	587.4528656005859
11181	orientation_diff	872.1688861846924	587.5803184509277
11182	orientation_diff	873.1470394134521	588.2660293579102
11183	orientation_diff	873.7354831695557	588.6878242492676
11184	orientation_diff	874.321626663208	589.0845413208008
11185	orientation_diff	875.0745429992676	589.1236343383789
11186	orientation_diff	875.9642181396484	589.2441635131836
11187	orientation_diff	877.0197048187256	589.3541412353516
11188	orientation_diff	878.1657466888428	589.0608329772949
11189	orientation_diff	878.9967861175537	589.3233871459961
11190	orientation_diff	879.267879486084	589.6461219787598
11191	orientation_diff	879.723949432373	589.9162406921387
11192	orientation_diff	880.9471073150635	589.9121170043945
11193	orientation_diff	881.8094615936279	590.0256805419922
11194	orientation_diff	882.6960906982422	589.8241691589355
11195	orientation_diff	883.6316833496094	589.702507019043
11196	orientation_diff	884.3061714172363	589.685977935791
11197	orientation_diff	884.9529037475586	589.7093467712402
11198	orientation_diff	885.5960273742676	589.8075485229492
11199	orientation_diff	886.6675872802734	589.6361083984375
11200	orientation_diff	887.7480754852295	589.4060668945312
11201	orientation_diff	888.9506912231445	589.3499488830566
11202	orientation_diff	890.9892234802246	590.0545654296875
11203	orientation_diff	890.5378131866455	590.3303337097168
11204	orientation_diff	889.7597389221191	589.9347877502441
11205	orientation_diff	889.370548248291	589.2085418701172
11206	orientation_diff	888.9127578735352	589.0171699523926
11207	orientation_diff	888.3354377746582	589.2223091125488
11208	orientation_diff	887.7516651153564	588.193042755127
11209	orientation_diff	887.8204536437988	588.5506477355957
11210	orientation_diff	891.4812545776367	588.570686340332
11211	orientation_diff	889.4600639343262	588.9247360229492
11212	orientation_diff	893.4008903503418	585.7263946533203
11213	orientation_diff	891.9968109130859	585.6984519958496
11214	orientation_diff	891.819034576416	585.7246131896973
11215	position_diff	895.117374420166	586.8601951599121
11216	orientation_diff	889.3114585876465	587.3312301635742
11217	orientation_diff	887.5112228393555	587.1288909912109
11218	orientation_diff	886.9081802368164	587.068717956543
11219	orientation_diff	889.0394897460938	585.8816604614258
11220	orientation_diff	888.873649597168	586.0534782409668
11221	orientation_diff	885.1493835449219	585.9594116210938
11222	orientation_diff	885.5824890136719	585.4690246582031
11223	orientation_diff	882.0701866149902	586.1049537658691
11224	orientation_diff	879.6272468566895	584.4321174621582
11225	orientation_diff	877.4953002929688	583.2749900817871
11226	orientation_diff	877.2482528686523	583.6988143920898
11227	orientation_diff	876.9029693603516	584.3388938903809
11228	orientation_diff	877.2330360412598	583.8138885498047
11229	orientation_diff	879.4747924804688	582.0988731384277
11230	position_diff	880.0993995666504	577.3013572692871
11231	position_diff	874.5879516601562	573.8779258728027
11232	position_diff	873.1267375946045	577.3134384155273
11233	orientation_diff	865.582592010498	585.6746635437012
11234	orientation_diff	865.9364967346191	587.3200874328613
11235	orientation_diff	864.8571166992188	590.2408409118652
11236	orientation_diff	865.5402374267578	587.0149993896484
11237	orientation_diff	858.0957870483398	590.6269264221191
11238	orientation_diff	856.7057132720947	590.4286804199219
11239	orientation_diff	856.0407238006592	589.5240821838379
11240	orientation_diff	853.3895454406738	590.3883438110352
11241	orientation_diff	850.4398651123047	589.3691444396973
11242	orientation_diff	847.5428886413574	592.8374557495117
11299	orientation_diff	274.47893142700195	219.17382049560547
11300	orientation_diff	275.3817596435547	221.19516372680664
11302	orientation_diff	273.7739067077637	223.60249710083008
11352	orientation_diff	511.64265060424805	873.9144287109375
11353	orientation_diff	512.1417655944824	874.8419284820557
11354	orientation_diff	507.7775077819824	872.9096851348877
11355	orientation_diff	509.1932792663574	873.4372882843018
11356	orientation_diff	516.2840728759766	873.2629165649414
11357	orientation_diff	518.5459976196289	872.3733596801758
11358	orientation_diff	520.8079223632812	871.4838027954102
11359	orientation_diff	515.0585708618164	871.6009979248047
11360	orientation_diff	516.7631187438965	871.3991985321045
11361	orientation_diff	514.4051475524902	870.0619869232178
11362	orientation_diff	514.9272842407227	868.7116241455078
11363	orientation_diff	517.8853569030762	867.0590133666992
11364	orientation_diff	515.7083473205566	872.0600738525391
11365	orientation_diff	514.5285148620605	872.6574001312256
11366	orientation_diff	515.8865013122559	873.3641185760498
11367	orientation_diff	514.6166229248047	871.6249313354492
11368	orientation_diff	195.29795837402344	249.32432174682617
11369	orientation_diff	511.7059097290039	876.0353450775146
11370	orientation_diff	510.80980682373047	876.3940010070801
11371	orientation_diff	515.3891677856445	875.1050472259521
11372	orientation_diff	516.9506759643555	875.1723518371582
11373	orientation_diff	518.0869941711426	875.0800304412842
11374	orientation_diff	517.9647216796875	876.4810600280762
11375	orientation_diff	207.84799194335938	256.06733322143555
11376	orientation_diff	209.31963348388672	256.3466110229492
11377	orientation_diff	210.89932250976562	259.89168548583984
11378	orientation_diff	211.72692489624023	260.0100898742676
11379	orientation_diff	213.69294548034668	259.74049377441406
11380	orientation_diff	215.65896606445312	259.47089767456055
11383	orientation_diff	505.76636123657227	869.0547485351562
11385	orientation_diff	218.7022933959961	265.26488494873047
11386	orientation_diff	217.20383071899414	266.48509216308594
11387	orientation_diff	504.26195907592773	871.7612857818604
11388	orientation_diff	504.46695709228516	871.896053314209
11389	orientation_diff	503.1069221496582	872.2595252990723
11390	orientation_diff	505.3708686828613	871.3985786437988
11392	orientation_diff	505.20272064208984	878.4533271789551
11393	orientation_diff	505.55298614501953	879.952787399292
11394	orientation_diff	509.13039779663086	878.9692115783691
11395	orientation_diff	509.89248275756836	880.287483215332
11397	orientation_diff	514.2792434692383	879.6160182952881
11418	orientation_diff	162.65326309204102	640.1458969116211
11419	orientation_diff	435.88856506347656	703.5130043029785
11420	orientation_diff	166.88286590576172	636.0124588012695
11421	orientation_diff	169.90581512451172	632.2165336608887
11422	orientation_diff	453.6858367919922	718.0463123321533
11423	position_diff	450.9853286743164	716.0886011123657
11424	orientation_diff	172.66513061523438	632.399486541748
11425	orientation_diff	176.90043258666992	628.0321731567383
11426	orientation_diff	174.26533889770508	630.6607666015625
11427	orientation_diff	174.8526496887207	628.3852272033691
11428	orientation_diff	174.83098220825195	625.5250129699707
11429	orientation_diff	174.83384704589844	624.1617050170898
11430	orientation_diff	177.0056495666504	621.432544708252
11431	orientation_diff	178.68039321899414	616.5789642333984
11515	orientation_diff	600.2352066040039	907.9667434692383
11571	orientation_diff	536.1710357666016	859.8375663757324
11572	orientation_diff	534.0293388366699	857.1419639587402
11573	orientation_diff	541.378963470459	848.912992477417
11575	orientation_diff	537.8705902099609	842.5754489898682
11647	orientation_diff	822.7510566711426	751.3505668640137
11648	orientation_diff	820.9763984680176	749.6744174957275
11649	orientation_diff	819.4913997650146	749.5714950561523
11650	orientation_diff	817.544599533081	749.4311118125916
11651	orientation_diff	818.1935329437256	749.4779062271118
11652	orientation_diff	818.8424663543701	749.5247006416321
11653	orientation_diff	816.8956661224365	749.3843173980713
11654	orientation_diff	816.1750640869141	749.5061321258545
11655	orientation_diff	815.6961784362793	750.0173263549805
11656	orientation_diff	815.3804397583008	750.5971755981445
11657	orientation_diff	814.6020660400391	750.9749126434326
11658	orientation_diff	814.2707443237305	750.5923271179199
11659	orientation_diff	814.4698333740234	749.8414077758789
11660	orientation_diff	815.1210861206055	749.1820945739746
11661	orientation_diff	814.0090942382812	748.2826862335205
11662	orientation_diff	812.5647850036621	749.3323097229004
11663	orientation_diff	811.1707916259766	749.7910118103027
11664	orientation_diff	812.5180244445801	750.4655609130859
11665	orientation_diff	813.1030197143555	755.0126876831055
11666	orientation_diff	810.6749954223633	750.977970123291
11710	orientation_diff	739.390323638916	205.52792358398438
11711	orientation_diff	738.6254596710205	205.4132957458496
11712	orientation_diff	737.860595703125	205.29866790771484
11719	orientation_diff	742.1366920471191	216.60182571411133
11720	orientation_diff	740.8762130737305	217.45233917236328
11721	orientation_diff	741.5687351226807	218.60356903076172
11722	orientation_diff	738.5273704528809	215.84674072265625
11723	orientation_diff	742.8890838623047	217.7534637451172
11744	orientation_diff	643.1886596679688	910.5374870300293
11746	orientation_diff	642.8103485107422	909.6144180297852
11747	orientation_diff	643.568608601888	908.5114924112956
11748	orientation_diff	643.1894785563152	909.0629552205403
11751	orientation_diff	642.8053092956543	912.6425895690918
11752	orientation_diff	642.9425315856934	912.003116607666
11753	orientation_diff	642.8739204406738	912.3228530883789
11754	orientation_diff	643.0111427307129	911.6833801269531
11758	orientation_diff	642.6500301361084	913.2080249786377
11759	orientation_diff	640.8474617004395	912.5960311889648
11760	orientation_diff	643.098518371582	911.3342704772949
11761	orientation_diff	642.3531303405762	911.5721473693848
11764	orientation_diff	641.9224967956543	913.629638671875
11765	orientation_diff	640.9273147583008	912.7373886108398
11766	orientation_diff	640.5593681335449	911.7084579467773
11767	orientation_diff	641.6881523132324	912.549488067627
11768	orientation_diff	643.7763290405273	910.3390197753906
11769	orientation_diff	642.9286880493164	910.6591415405273
11770	orientation_diff	642.3324508666992	910.2564849853516
11771	orientation_diff	640.7017936706543	910.7961273193359
11772	orientation_diff	641.4101181030273	911.6791076660156
11773	orientation_diff	643.7011680603027	911.5848503112793
11774	orientation_diff	643.7284889221191	911.4758605957031
11775	orientation_diff	641.5216217041016	911.0030059814453
11776	orientation_diff	640.5104370117188	912.3907928466797
11778	position_diff	903.091911315918	562.971019744873
11779	orientation_diff	642.7817878723145	911.429500579834
11782	orientation_diff	896.0264663696289	565.9909896850586
11783	orientation_diff	894.5297546386719	565.280574798584
11784	orientation_diff	892.7566261291504	565.2449645996094
11785	orientation_diff	891.9011116027832	564.6591491699219
11786	orientation_diff	893.303092956543	566.8946533203125
11787	orientation_diff	895.1039428710938	564.0542106628418
11788	orientation_diff	893.1786193847656	565.9293823242188
11789	position_diff	891.4485626220703	555.0900268554688
11790	orientation_diff	890.912483215332	557.2064666748047
11791	orientation_diff	890.7266387939453	564.7975196838379
11792	orientation_diff	891.2122077941895	558.7856330871582
11793	orientation_diff	888.7283744812012	564.1025581359863
11794	orientation_diff	890.367301940918	562.753059387207
11795	orientation_diff	891.2435340881348	555.7394256591797
11796	orientation_diff	889.539966583252	565.8983840942383
11797	orientation_diff	884.9995269775391	559.3021697998047
11798	orientation_diff	887.7602233886719	565.439697265625
11799	orientation_diff	888.2355804443359	555.5332565307617
11800	position_diff	890.3326377868652	554.8110542297363
11801	position_diff	888.7818222045898	556.355785369873
11802	orientation_diff	885.0158920288086	558.1040802001953
11803	orientation_diff	883.4184417724609	563.9482154846191
11804	orientation_diff	883.7284240722656	563.3450107574463
11805	orientation_diff	883.99365234375	562.9564838409424
11806	orientation_diff	884.0826759338379	561.1409740447998
11807	orientation_diff	881.1349010467529	560.427791595459
11808	orientation_diff	880.0542736053467	560.0166320800781
11814	orientation_diff	876.7263221740723	567.0462951660156
11815	orientation_diff	872.489559173584	564.1889657974243
11816	orientation_diff	873.9018135070801	565.1414089202881
11818	orientation_diff	871.0773048400879	563.2365226745605
11819	orientation_diff	864.1924629211426	696.4864597320557
11820	orientation_diff	863.790225982666	696.292106628418
11821	orientation_diff	862.6473159790039	694.6560173034668
11822	orientation_diff	861.0267105102539	694.2335815429688
11823	orientation_diff	859.0056838989258	692.3217315673828
11824	orientation_diff	859.2946662902832	691.3758926391602
11825	orientation_diff	858.3719253540039	691.9662647247314
11826	orientation_diff	860.8904190063477	693.5521030426025
11827	orientation_diff	862.6926574707031	694.0825614929199
11828	orientation_diff	861.4500198364258	695.4651718139648
11829	orientation_diff	860.4294776916504	697.3630905151367
11830	orientation_diff	855.1591339111328	693.1218585968018
11831	orientation_diff	851.829704284668	692.825605392456
11832	orientation_diff	846.8725395202637	695.7455940246582
11833	orientation_diff	845.4440040588379	696.3327445983887
11834	orientation_diff	846.1582717895508	696.0391693115234
11835	orientation_diff	844.729736328125	696.6263198852539
11836	orientation_diff	842.94553565979	692.4854011535645
11891	orientation_diff	681.5515365600586	145.39004516601562
11898	orientation_diff	685.7974147796631	150.250244140625
11899	orientation_diff	683.0278663635254	149.7197036743164
11900	orientation_diff	682.2961743672689	153.20347086588544
11901	orientation_diff	682.6620203653971	151.4615872701009
11910	orientation_diff	678.8252983093262	163.96349334716797
11948	orientation_diff	711.6692085266113	861.9678268432617
11949	orientation_diff	709.9639701843262	857.9970302581787
11950	orientation_diff	712.0704307556152	856.517276763916
11951	orientation_diff	711.6777801513672	858.7632141113281
11952	orientation_diff	713.2514228820801	859.5560874938965
11953	orientation_diff	711.4255752563477	854.986494064331
11954	orientation_diff	708.6667442321777	855.1992206573486
11955	orientation_diff	707.0250511169434	857.3844661712646
11956	orientation_diff	708.664493560791	851.4774475097656
11957	orientation_diff	711.5085735321045	850.6754989624023
11958	orientation_diff	711.1067695617676	849.1485214233398
11959	orientation_diff	705.2186431884766	855.4701175689697
11961	orientation_diff	704.1788558959961	852.2505950927734
11967	orientation_diff	887.5626983642578	604.7446441650391
11968	orientation_diff	698.0961647033691	846.5083389282227
11969	orientation_diff	697.4325981140137	843.0861911773682
11970	position_diff	697.7364311218262	847.1467742919922
11972	orientation_diff	825.6835613250732	730.4620628356934
11973	orientation_diff	827.5319709777832	727.7229652404785
11974	orientation_diff	829.949592590332	729.6591682434082
11975	orientation_diff	830.1689739227295	727.1317844390869
11976	orientation_diff	830.388355255127	724.6044006347656
11977	orientation_diff	828.9212379455566	724.4843330383301
11978	orientation_diff	828.4988670349121	724.6789054870605
11979	orientation_diff	829.1521987915039	724.1030082702637
11980	orientation_diff	825.9063663482666	720.5225410461426
11981	orientation_diff	824.8650321960449	716.8944873809814
11982	orientation_diff	822.9683723449707	716.6363182067871
11983	orientation_diff	823.4812755584717	717.8039455413818
11984	orientation_diff	823.0734577178955	717.5380954742432
11985	orientation_diff	822.3262519836426	717.3044910430908
11992	orientation_diff	812.6043739318848	713.6062164306641
11993	orientation_diff	810.0798454284668	717.8510398864746
11994	orientation_diff	810.7021141052246	714.2629871368408
11995	orientation_diff	811.2945365905762	714.8826122283936
12074	orientation_diff	900.241096496582	608.296516418457
12081	orientation_diff	902.4493713378906	607.1727294921875
12082	orientation_diff	903.3421878814697	606.6837272644043
12083	orientation_diff	903.1663017272949	607.8921165466309
12084	orientation_diff	902.352123260498	608.1555442810059
12085	orientation_diff	902.673038482666	605.484188079834
12086	orientation_diff	901.6936225891113	607.0151863098145
12087	orientation_diff	900.7250289916992	603.4820747375488
12088	orientation_diff	896.8116302490234	605.6434059143066
12096	orientation_diff	897.0066947937012	597.1479301452637
12097	orientation_diff	895.4972686767578	598.6486053466797
12098	orientation_diff	896.0437660217285	594.1369552612305
12099	orientation_diff	895.5888519287109	592.209041595459
12100	orientation_diff	894.6927757263184	591.3428230285645
12101	orientation_diff	894.3670539855957	590.8517189025879
12102	orientation_diff	893.7787170410156	592.6869163513184
12103	orientation_diff	894.8056411743164	590.4135475158691
12104	orientation_diff	895.027587890625	586.557258605957
12105	orientation_diff	896.2532844543457	585.7570705413818
12112	orientation_diff	594.2456665039062	133.0004425048828
12113	orientation_diff	598.5290985107422	128.54242324829102
12114	orientation_diff	601.6935768127441	128.82534790039062
12115	orientation_diff	595.9816932678223	127.88456726074219
12116	orientation_diff	597.6525840759277	129.6764030456543
12123	orientation_diff	610.6489753723145	142.5391616821289
12124	orientation_diff	611.1365852355957	143.20680236816406
12125	orientation_diff	610.3418121337891	142.85228729248047
12126	orientation_diff	613.5442276000977	142.70528030395508
12127	orientation_diff	616.4289398193359	144.5209503173828
12128	orientation_diff	615.5709419250488	144.88799285888672
12139	orientation_diff	874.6330451965332	305.5486946105957
12140	orientation_diff	871.4587516784668	305.28809356689453
12141	orientation_diff	872.4662857055664	304.4728355407715
12142	orientation_diff	868.5782241821289	301.2163505554199
12143	orientation_diff	868.7066669464111	300.314208984375
12144	orientation_diff	867.7585964202881	298.3992576599121
12145	orientation_diff	871.9885940551758	303.77955627441406
12146	orientation_diff	868.7662258148193	303.69729232788086
12147	orientation_diff	867.6641502380371	306.4722671508789
12148	orientation_diff	866.6003589630127	305.24779891967773
12149	orientation_diff	865.982946395874	305.4845962524414
12150	orientation_diff	582.5911827087402	883.1003189086914
12151	orientation_diff	865.4579200744629	305.5561943054199
12152	orientation_diff	865.7024612426758	305.47084045410156
12153	orientation_diff	865.0667514801025	305.7854995727539
12154	orientation_diff	584.996768951416	877.9953804016113
12155	orientation_diff	584.920482635498	876.283203125
12156	orientation_diff	863.5795593261719	305.20851135253906
12157	orientation_diff	583.8554267883301	871.2333793640137
12158	orientation_diff	586.6144676208496	871.4032020568848
12159	orientation_diff	587.1886672973633	872.624137878418
12160	orientation_diff	585.7130813598633	873.3799667358398
12161	orientation_diff	586.734094619751	873.9928283691406
12162	orientation_diff	587.1484031677246	872.9393215179443
12163	orientation_diff	587.3858833312988	871.4200229644775
12164	orientation_diff	587.4207305908203	871.3452262878418
12165	orientation_diff	588.6863746643066	867.1799144744873
12166	orientation_diff	590.5054893493652	871.5236663818359
12167	orientation_diff	588.7982177734375	867.0560913085938
12168	orientation_diff	589.5494232177734	864.9593105316162
12169	orientation_diff	854.4965476989746	310.1991195678711
12170	orientation_diff	853.7075328826904	309.9496383666992
12171	orientation_diff	851.1809196472168	307.09143829345703
12172	orientation_diff	844.8873558044434	307.3159408569336
12173	orientation_diff	840.0096111297607	308.68460845947266
12174	orientation_diff	829.6156692504883	315.3458061218262
12175	orientation_diff	826.2766170501709	323.0289497375488
12176	orientation_diff	855.2994232177734	342.3248634338379
12177	orientation_diff	851.2414207458496	337.71380615234375
12178	orientation_diff	852.2356796264648	336.8053550720215
12179	orientation_diff	851.5182762145996	345.9426040649414
12180	orientation_diff	851.8883438110352	342.0044403076172
12181	orientation_diff	852.3846473693848	341.51501846313477
12182	orientation_diff	855.4591636657715	340.9913864135742
12184	orientation_diff	855.286434173584	346.4561347961426
12185	orientation_diff	858.2927131652832	348.2603416442871
12186	orientation_diff	857.2764015197754	348.1209907531738
12187	orientation_diff	860.3717308044434	350.7739734649658
12188	position_diff	821.8731791178386	341.12119483947754
12189	position_diff	839.9893455505371	350.38727951049805
12190	orientation_diff	853.2354850769043	348.7812309265137
12191	orientation_diff	854.4438304901123	347.721004486084
12192	orientation_diff	856.3120193481445	346.3058776855469
12193	orientation_diff	852.4209022521973	345.4978904724121
12194	orientation_diff	853.0155754089355	350.9177932739258
12195	orientation_diff	853.0804214477539	354.77509689331055
12196	orientation_diff	848.7571487426758	354.52832794189453
12197	orientation_diff	585.6637573242188	880.6411781311035
12198	orientation_diff	844.7416439056396	360.4504508972168
12199	orientation_diff	847.749963760376	355.7952690124512
12200	orientation_diff	848.3579082489014	355.48836517333984
12201	orientation_diff	587.9339065551758	879.4975700378418
12202	orientation_diff	587.4576721191406	881.8451271057129
12203	orientation_diff	592.2476119995117	878.6000099182129
12204	orientation_diff	593.6478614807129	876.1677169799805
12205	orientation_diff	840.6386871337891	363.56574630737305
12206	orientation_diff	838.8428916931152	367.2375259399414
12207	orientation_diff	836.3406257629395	369.09241104125977
12208	orientation_diff	834.7334613800049	370.7311325073242
12209	orientation_diff	831.8949489593506	371.239559173584
12210	orientation_diff	832.0429153442383	372.49132347106934
12211	orientation_diff	832.190881729126	373.7430877685547
12212	orientation_diff	832.8896369934082	374.69664764404297
12213	orientation_diff	832.6445617675781	376.23261642456055
12214	orientation_diff	839.0381622314453	374.25649642944336
12215	position_diff	838.5451622009277	375.99425506591797
12221	orientation_diff	806.2117195129395	331.76455307006836
12222	position_diff	820.104434967041	325.04462814331055
12223	orientation_diff	816.0419044494629	320.6072425842285
12231	orientation_diff	593.5368118286133	894.1359405517578
12233	orientation_diff	594.3534278869629	891.5401401519775
12234	orientation_diff	593.3086853027344	891.831241607666
12235	orientation_diff	594.2890357971191	892.5122146606445
12236	orientation_diff	595.4176445007324	892.8025512695312
12243	orientation_diff	612.68994140625	673.0316314697266
12259	orientation_diff	806.9065933227539	383.108922958374
12319	orientation_diff	864.9386405944824	308.1769790649414
12320	orientation_diff	865.5838623046875	306.7378616333008
12323	orientation_diff	866.2764472961426	290.86669158935547
12324	orientation_diff	865.8406867980957	287.77562141418457
12326	orientation_diff	867.9497032165527	281.3068161010742
12327	orientation_diff	902.3640594482422	444.5462074279785
12328	orientation_diff	904.4810676574707	443.23587799072266
12329	orientation_diff	901.2521743774414	440.9306755065918
12330	orientation_diff	899.3438339233398	440.5062561035156
12348	orientation_diff	740.7071285247803	773.1584701538086
12349	orientation_diff	741.4378395080566	773.4606781005859
12350	orientation_diff	742.7608795166016	772.4991683959961
12367	position_diff	747.4675254821777	769.6776142120361
12371	position_diff	749.030517578125	760.567361831665
12372	orientation_diff	743.0550079345703	761.4159965515137
12373	orientation_diff	740.4861526489258	757.5687980651855
12374	orientation_diff	741.0295333862305	753.3242645263672
12375	orientation_diff	741.8939476013184	751.6913909912109
12376	orientation_diff	744.4045944213867	752.7883453369141
12377	orientation_diff	743.1929512023926	752.7453670501709
12378	orientation_diff	742.6537170410156	750.5009899139404
12379	orientation_diff	742.1144828796387	748.25661277771
12381	orientation_diff	742.4267387390137	743.2764015197754
12382	orientation_diff	746.5233535766602	739.1554355621338
12383	position_diff	751.8392753601074	741.9875984191895
12384	position_diff	753.2473297119141	740.6933460235596
12385	orientation_diff	747.0520210266113	747.3804512023926
12397	orientation_diff	222.96994018554688	271.9584274291992
12403	orientation_diff	226.75978469848633	280.28719329833984
12405	orientation_diff	229.7559700012207	283.42417907714844
12440	orientation_diff	216.3905258178711	708.4721527099609
12441	orientation_diff	210.72285842895508	706.8638229370117
12442	orientation_diff	213.1018524169922	706.8301963806152
12443	orientation_diff	220.5458755493164	708.8452739715576
12444	orientation_diff	216.06164932250977	708.352949142456
12446	orientation_diff	217.71942138671875	706.3710060119629
12447	orientation_diff	214.7945442199707	707.6917572021484
12448	orientation_diff	215.72357940673828	707.006628036499
12449	orientation_diff	215.0678253173828	706.872371673584
12450	orientation_diff	214.1263885498047	706.043493270874
12451	orientation_diff	210.2575225830078	698.6526775360107
12452	orientation_diff	206.38865661621094	691.2618618011475
12453	orientation_diff	211.33716583251953	674.2474060058594
12478	orientation_diff	595.4304428100586	888.1725616455078
12479	orientation_diff	592.9880142211914	887.4406623840332
12480	orientation_diff	595.1346626281738	884.3182754516602
12481	orientation_diff	594.8550682067871	883.5502967834473
12482	orientation_diff	594.8511810302734	883.2282409667969
12483	orientation_diff	593.2342071533203	884.7161407470703
12484	orientation_diff	594.1384906768799	883.268611907959
12485	orientation_diff	594.2357292175293	883.1648635864258
12486	orientation_diff	595.1320209503174	882.819450378418
12487	orientation_diff	595.1039505004883	883.8750267028809
12488	orientation_diff	595.2123737335205	884.265453338623
12489	orientation_diff	595.769811630249	883.9957008361816
12490	orientation_diff	595.8570861816406	883.5272445678711
12491	orientation_diff	595.1853256225586	883.5996704101562
12492	orientation_diff	593.0551338195801	884.169506072998
12493	orientation_diff	595.3647384643555	881.248218536377
